FieldVisitID,ParkID,Transect,TransectID,PointID,Year,Month,Day,SampleNumber,Time,Method,TrackNumber,Project,Temperature,Sky,Wind,Recorder,Microphone,SoundQuality,Observer,ObserverComments,Transcriber,TranscriberComments
39211537,WLNP,Blakiston Fan,B-16,167,2018,6,28,1,08:40,Recording,19,EI Monitoring,11.2,SCAT,0,Riverforks E3A/CZM (older),CZM (older),Good,Courtney Jones and Jenna Schulhof,Max wind 0.0 km/h. ,,
39211538,WLNP,Blakiston Fan,B-16,168,2018,6,28,1,08:55,Recording,20,EI Monitoring,16.5,Broken,1.2,Riverforks E3A/CZM (older),CZM (older),Moderate,Courtney Jones and Jenna Schulhof,Max wind 3.4 km/h. ,,
39211539,WLNP,Blakiston Fan,B-16,169,2018,6,28,1,09:15,Recording,21,EI Monitoring,16.5,Overcast,3.3,Riverforks E3A/CZM (older),CZM (older),Moderate,Courtney Jones and Jenna Schulhof,Max wind 4.9 km/h. ,,
39211540,WLNP,Cameron Lake,B-7,1,2018,6,23,1,05:00,Recording,1,EI Monitoring,12.8,Broken,1,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 1.7 km/h. ,,
39211541,WLNP,Cameron Lake,B-7,3,2018,6,23,1,05:26,Recording,2,EI Monitoring,10.5,Broken,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 1.8 km/h. ,,
39211542,WLNP,Cameron Lake,B-7,4,2018,6,23,1,05:52,Recording,3,EI Monitoring,8.2,Overcast,0.9,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 1.6 km/h. ,,
39211543,WLNP,Cameron Lake,B-7,5,2018,6,23,1,06:20,Recording,4,EI Monitoring,9.5,Broken,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 0 km/h. River is fairly loud.,,no recording for this one
39211544,WLNP,Cameron Lake,B-7,6,2018,6,23,1,06:50,Recording,5,EI Monitoring,9.1,Broken,1.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 2.3 km/h. ,,
39211545,WLNP,Cameron Lake,B-7,124,2018,6,23,1,07:20,Recording,6,EI Monitoring,8.3,Broken,1.7,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,"Max wind 2.9 km/h. Run off on either side of microphones, fairly loud. ",,
39211546,WLNP,Cameron Lake,B-7,5,2018,7,10,1,05:30,Recording,1,EI Monitoring,17.5,SCT,1.5,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Tom Brown and Brynlee Thomas,Max wind 2.2 km/h. ,,
39211547,WLNP,Cardston Entrance,B-9,550,2018,6,9,1,05:00,Recording,9,EI Monitoring,8.1,Scattered,6,Riverforks E3A/CZM (older),CZM (older),Moderate,Thomas Brown and Brynlee Thomas,"Max wind 9.30Km/h, Cows , no tone following track info.",,
39211548,WLNP,Cardston Entrance,B-9,551,2018,6,9,1,05:28,Recording,10,EI Monitoring,8.6,Scattered,6,Riverforks E3A/CZM (older),CZM (older),Good,Thomas Brown and Brynlee Thomas,"Max wind 10.7Km/h, Cows",,
39211549,WLNP,Cardston Entrance,B-9,552,2018,6,9,1,06:00,Recording,11,EI Monitoring,8.1,Scattered,3,Riverforks E3A/CZM (older),CZM (older),Moderate,Thomas Brown and Brynlee Thomas,Max wind 3.6Km/h,,
39211550,WLNP,Cardston Entrance,B-9,553,2018,6,9,1,06:23,Recording,12,EI Monitoring,10,Scattered,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Thomas Brown and Brynlee Thomas,Max wind 0.0Km/h,,
39211551,WLNP,Cardston Entrance,B-9,554,2018,6,9,1,06:46,Recording,13,EI Monitoring,12.7,Scattered,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Thomas Brown and Brynlee Thomas,Max wind 2.1Km/h,,
39211552,WLNP,Cardston Entrance,B-9,555,2018,6,9,1,07:12,Recording,14,EI Monitoring,12.4,Scattered,3.6,Riverforks E3A/CZM (older),CZM (older),Moderate,Thomas Brown and Brynlee Thomas,Max wind 4.50Km/h,,
39211553,WLNP,Cardston Entrance,B-9,556,2018,6,9,1,07:35,Recording,15,EI Monitoring,15.4,Scattered,1,Riverforks E3A/CZM (older),CZM (older),Good,Thomas Brown and Brynlee Thomas,Max wind 2.20Km/h,,
39211554,WLNP,Cardston Entrance,B-9,557,2018,6,9,1,07:57,Recording,16,EI Monitoring,13.4,Scattered,0.9,Riverforks E3A/CZM (older),CZM (older),Good,Thomas Brown and Brynlee Thomas,Max wind 3.3Km/h,,
39211555,WLNP,Cardston Gate South,B-14,150,2018,6,28,1,05:00,Recording,11,EI Monitoring,5,SCAT,0,Riverforks E3A/CZM (older),CZM (older),Moderate,Courtney Jones and Jenna Schulhof,Max wind 0.0 km/h. ,,
39211556,WLNP,Cardston Gate South,B-14,151,2018,6,28,1,05:15,Recording,12,EI Monitoring,5.7,SCAT,2.2,Riverforks E3A/CZM (older),CZM (older),Moderate,Courtney Jones and Jenna Schulhof,Max wind 3.8 km/h. ,,
39211557,WLNP,Cardston Gate South,B-14,152,2018,6,28,1,05:40,Recording,13,EI Monitoring,4.8,SCAT,0,Riverforks E3A/CZM (older),CZM (older),Good,Courtney Jones and Jenna Schulhof,Max wind 0.0 km/h. ,,
39211558,WLNP,Cardston Gate South,B-14,153,2018,6,28,1,06:00,Recording,14,EI Monitoring,4.2,SCAT,0,Riverforks E3A/CZM (older),CZM (older),Good,Courtney Jones and Jenna Schulhof,Max wind 0.0 km/h. ,,
39211559,WLNP,Cardston Gate South,B-14,154,2018,6,28,1,06:25,Recording,15,EI Monitoring,5.5,SCAT,0,Riverforks E3A/CZM (older),CZM (older),Good,Courtney Jones and Jenna Schulhof,Max wind 0.0 km/h. ,,
39211560,WLNP,Crandell Lake,B-11,100,2018,6,15,1,05:00,Recording,12,EI Monitoring,8.4,Broken,0.9,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Jenna Schulhof and Mackenzie Brown,Max wind 3.3Km/h,,
39211561,WLNP,Crandell Lake,B-11,101,2018,6,15,1,05:26,Recording,13,EI Monitoring,9.2,Broken,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Jenna Schulhof and Mackenzie Brown,Max wind 1.4 km/h,,
39211562,WLNP,Crandell Lake,B-11,102,2018,6,15,1,05:53,Recording,14,EI Monitoring,7.6,Broken,2.1,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Jenna Schulhof and Mackenzie Brown,Max wind 2.8 km/h,,
39211563,WLNP,Crandell Lake,B-11,103,2018,6,15,1,06:18,Recording,15,EI Monitoring,8.3,Scattered,1.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Jenna Schulhof and Mackenzie Brown,Max wind 2.2km/h,,
39211564,WLNP,Crandell Lake,B-11,104,2018,6,15,1,07:01,Recording,17,EI Monitoring,8.4,Broken,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Jenna Schulhof and Mackenzie Brown,Max wind 2.4km/h,,
39211565,WLNP,Crandell Lake,B-11,105,2018,6,15,1,07:30,Recording,18,EI Monitoring,9.4,Broken,2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Jenna Schulhof and Mackenzie Brown,Max wind 5.1km/h,,
39211566,WLNP,Eskerine ,B-13,119,2018,6,20,1,04:58,Recording,11,EI Monitoring,8.7,Scattered,6.1,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Courtney Jones,Max wind 9.2 km/h. At 4:30 you can hear kestrel. ,,
39211567,WLNP,Eskerine ,B-13,118,2018,6,20,1,05:22,Recording,12,EI Monitoring,8.3,Scattered,6,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Courtney Jones,Max wind 9.8 km/h,,
39211568,WLNP,Eskerine ,B-13,116,2018,6,20,1,06:05,Recording,14,EI Monitoring,9.5,Scattered,8.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Courtney Jones,Max wind 14.8 km/h,,
39211569,WLNP,Eskerine ,B-13,115,2018,6,20,1,06:30,Recording,15,EI Monitoring,11.5,Clear,9.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Mackenzie Brown and Courtney Jones,Max wind 15.3 Kestrel,,
39211570,WLNP,Eskerine ,B-13,114,2018,6,20,1,06:53,Recording,16,EI Monitoring,11.4,Clear,11.8,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Mackenzie Brown and Courtney Jones,Max wind 16.6 km/h. Wind quite loud during second half. ,,
39211571,WLNP,Eskerine ,B-13,113,2018,6,20,1,07:15,Recording,17,EI Monitoring,12.6,Clear,5,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Mackenzie Brown and Courtney Jones,Max wind 11.0 km/h. Loud wind at 8:56,,
39211572,WLNP,Eskerine ,B-13,112,2018,6,20,1,07:40,Recording,18,EI Monitoring,14.2,Clear,7.5,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Mackenzie Brown and Courtney Jones,Max wind 14.7 km/h,,
39211573,WLNP,Eskerine ,B-13,117,2018,7,5,1,07:05,Recording,1,EI Monitoring,10.4,Clear,3.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Thomas Brown ,Max wind 4.9 km/h. ,,
39211574,WLNP,Eskerine ,B-13,111,2018,7,5,1,07:47,Recording,2,EI Monitoring,12.3,Clear,4,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Mackenzie Brown and Thomas Brown ,Max wind 8.5 km/h.,,
39211575,WLNP,Eskerine ,B-13,110,2018,7,5,1,08:08,Recording,3,EI Monitoring,12.9,Clear,7.3,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Mackenzie Brown and Thomas Brown ,Max wind 8.7 km/h.,,
39211576,WLNP,Horseshoe Basin,B-2,41,2018,6,7,1,04:55,Recording,1,EI Monitoring,8.2,Broken,1,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Sarah Heemskerk,Max wind 1.8 km/h,,
39211577,WLNP,Horseshoe Basin,B-2,42,2018,6,7,1,05:21,Recording,2,EI Monitoring,6.8,Scattered,1.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Sarah Heemskerk,Max wind 2.2 km/h,,
39211578,WLNP,Horseshoe Basin,B-2,43,2018,6,7,1,05:45,Recording,3,EI Monitoring,8.8,Scattered,2.7,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Sarah Heemskerk,Max wind 4.0 km/h. Coyotes howling in distance.,,
39211579,WLNP,Horseshoe Basin,B-2,44,2018,6,7,1,06:06,Recording,4,EI Monitoring,12.6,Scattered,3,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Sarah Heemskerk,Max wind 6.6 km/h. Coyotes howling in distance.,,
39211580,WLNP,Horseshoe Basin,B-2,45,2018,6,7,1,06:32,Recording,5,EI Monitoring,13.8,Scattered,3.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Sarah Heemskerk,Max wind 3.4 km/h. Coyotes howling in distance.,,
39211581,WLNP,Horseshoe Basin,B-2,46,2018,6,7,1,06:55,Recording,6,EI Monitoring,16.3,Thin cloud,1.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Sarah Heemskerk,Max wind 2.4 km/h,,
39211582,WLNP,Horseshoe Basin,B-2,47,2018,6,7,1,07:20,Recording,7,EI Monitoring,20.1,Scattered,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Sarah Heemskerk,Max wind 1.5 km/h,,
39211583,WLNP,Horseshoe Basin,B-2,48,2018,6,7,1,07:45,Recording,8,EI Monitoring,18.5,Scattered,2,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Sarah Heemskerk,Max wind 4.1 km/h,,
39211584,WLNP,Horseshoe Basin,B-2,49,2018,6,7,1,08:10,Recording,9,EI Monitoring,20,Scattered,1.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Sarah Heemskerk,Max wind 3.7 km/h,,
39211585,WLNP,Horseshoe Basin,B-2,50,2018,6,7,1,08:35,Recording,10,EI Monitoring,17.7,Thin cloud,2,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Sarah Heemskerk,Max wind 5.3 km/h,,
39211586,WLNP,Lower Mount Crandell,B-1,18,2018,6,29,1,04:57,Recording,1,EI Monitoring,11.2,Broken,3.1,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Mackenzie Brown and Jenna Schulhof,Max wind 9.3,,
39211587,WLNP,Lower Mount Crandell,B-1,19,2018,6,29,1,05:18,Recording,3,EI Monitoring,11.5,Broken,2.6,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Jenna Schulhof,Max wind 6.8 (Can hear slight rain drops),,
39211588,WLNP,Lower Mount Crandell,B-1,20,2018,6,29,1,05:43,Recording,4,EI Monitoring,11.6,Broken,3.3,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Jenna Schulhof,"Max wind 5.4 (Golf course lawn mower in background, starting at 3:35) (few raindrops at 5:00)",,
39211589,WLNP,Lower Mount Crandell,B-1,21,2018,6,29,1,06:02,Recording,5,EI Monitoring,11.8,Broken,3.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Jenna Schulhof,Max wind 5.1 (Golf course lawn mower in background),,
39211590,WLNP,Lower Mount Crandell,B-1,22,2018,6,29,1,06:27,Recording,6,EI Monitoring,12.1,Broken,1.7,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Jenna Schulhof,Max wind 3.6 (Golf course lawn mower in background),,
39211591,WLNP,Lower Mount Crandell,B-1,23,2018,6,29,1,06:48,Recording,7,EI Monitoring,11.5,Broken,2.6,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Jenna Schulhof,Max wind 6.8 ,,
39211592,WLNP,Lower Mount Crandell,B-1,24,2018,6,29,1,07:10,Recording,8,EI Monitoring,11.2,Broken,4.5,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Jenna Schulhof,Max wind 11.5,,
39211593,WLNP,Lower Mount Crandell,B-1,70,2018,6,29,1,07:40,Recording,9,EI Monitoring,12.5,Broken,3.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Jenna Schulhof,"Max wind 12.6. Said track 8, meant track 9.",,
39211594,WLNP,Lower Mount Crandell,B-1,71,2018,6,29,1,08:05,Recording,10,EI Monitoring,12.7,Broken,6.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Jenna Schulhof,Max wind 16.0 but increased to 18.7,,
39211595,WLNP,Lower Mount Crandell,B-1,72,2018,6,29,1,08:27,Recording,11,EI Monitoring,11.6,Broken,4.8,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Mackenzie Brown and Jenna Schulhof,Max wind 9.2,,
39211596,WLNP,Prairie Trail,B-3,575,2018,6,5,1,05:00,Recording,2,EI Monitoring,11,Broken,2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Jenna Schulhof,Max wind 4.5 km/h,,
39211597,WLNP,Prairie Trail,B-3,576,2018,6,5,1,05:26,Recording,3,EI Monitoring,7.4,Broken,1.8,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Jenna Schulhof,Max wind 4.5 km/h. Coughing at minute 4:06,,C
39211598,WLNP,Prairie Trail,B-3,577,2018,6,5,1,05:48,Recording,4,EI Monitoring,8.2,Scattered,1.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Jenna Schulhof,Max wind 3.6 km/h,,
39211599,WLNP,Prairie Trail,B-3,579,2018,6,5,1,06:27,Recording,6,EI Monitoring,8.3,Thin cloud,5.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Jenna Schulhof,Max wind 10.9 km/h,,
39211600,WLNP,Prairie Trail,B-3,580,2018,6,5,1,06:53,Recording,7,EI Monitoring,7.8,Thin cloud,1.5,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Jenna Schulhof,Max wind 10.9 km/h,,
39211601,WLNP,Prairie Trail,B-3,581,2018,6,5,1,07:15,Recording,8,EI Monitoring,8.3,Overcast,2.7,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Jenna Schulhof,Max wind 14.0 km/h,,
39211602,WLNP,Prairie Trail,B-3,582,2018,6,5,1,07:33,Recording,9,EI Monitoring,8.6,Broken,3.6,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Jenna Schulhof,Max wind 14.0 km/h. Ground squirrels,,
39211603,WLNP,Prairie Trail,B-3,584,2018,7,5,1,09:14,Recording,5,EI Monitoring,14.9,Clear,2.8,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Thomas Brown ,Max wind 4.8 km/h,,
39211604,WLNP,Prairie Trail,B-3,583,2018,7,5,1,09:40,Recording,6,EI Monitoring,19.2,Clear,1.9,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Thomas Brown ,Max wind 2.3 km/h. ,,
39211605,WLNP,Prairie Trail,B-3,578,2018,7,5,1,10:11,Recording,7,EI Monitoring,23.2,Clear,1.7,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Thomas Brown ,Max wind 2.7 km/h.,,
39211606,WLNP,Sofa Mountain,B-5,25,2018,6,8,1,04:55,Recording,1,EI Monitoring,12,Scattered,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Jenna Schulhof,Max wind 1.5km/h,,
39211607,WLNP,Sofa Mountain,B-5,26,2018,6,8,1,05:17,Recording,2,EI Monitoring,14.6,Scattered,2.1,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Jenna Schulhof,Max wind 5.7km/h,,
39211608,WLNP,Sofa Mountain,B-5,27,2018,6,8,1,05:36,Recording,3,EI Monitoring,12.7,Scattered,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Jenna Schulhof,Max wind 1.4km/h,,
39211609,WLNP,Sofa Mountain,B-5,28,2018,6,8,1,05:56,Recording,4,EI Monitoring,13.4,Scattered,0.9,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Jenna Schulhof,Max wind 1.4km/h,,
39211610,WLNP,Sofa Mountain,B-5,29,2018,6,8,1,06:18,Recording,5,EI Monitoring,13.8,Overcast,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Courtney Jones and Jenna Schulhof,Max wind 1.3km/h,,
39211611,WLNP,Sofa Mountain,B-5,30,2018,6,8,1,06:37,Recording,6,EI Monitoring,13.5,Scattered,3.3,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Jenna Schulhof,Max wind 6.3km/h,,
39211612,WLNP,Sofa Mountain,B-5,31,2018,6,8,1,06:58,Recording,7,EI Monitoring,13.2,Overcast,2.1,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Jenna Schulhof,Max wind 5.7km/h,,
39211613,WLNP,Sofa Mountain,B-5,32,2018,6,8,1,07:25,Recording,8,EI Monitoring,14.3,Overcast,3.7,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Jenna Schulhof,Max wind 16.4km/h,,
39211614,WLNP,Sofa Mountain,B-5,80,2018,6,8,1,07:49,Recording,9,EI Monitoring,15.2,Scattered,4.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Jenna Schulhof,Max wind 16.3km/h,,
39211615,WLNP,Sofa Mountain,B-5,81,2018,6,8,1,08:12,Recording,10,EI Monitoring,15.5,Scattered,5,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Jenna Schulhof,Max wind 13.0km/h. Can hear Kestrel spinning in the wind,,
39211616,WLNP,Stoney Flats,B-15,157,2018,7,8,1,05:30,Recording,1,EI Monitoring,8.9,Clear,7.5,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Tom Brown and Jenna Schulhof,Max wind 9.6,,
39211617,WLNP,Stoney Flats,B-15,159,2018,7,8,1,06:08,Recording,2,EI Monitoring,5.9,Clear,4.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Tom Brown and Jenna Schulhof,Max wind 6.8,,
39211618,WLNP,Stoney Flats,B-15,160,2018,7,8,1,06:34,Recording,3,EI Monitoring,7.3,Clear,3.6,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Tom Brown and Jenna Schulhof,Max wind 4.7,,
39211619,WLNP,Stoney Flats,B-15,161,2018,7,8,1,06:56,Recording,4,EI Monitoring,10.2,Clear,3.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Tom Brown and Jenna Schulhof,Max wind 3.4,,
39211620,WLNP,Stoney Flats,B-15,156,2018,6,6,1,05:08,Recording,1,EI Monitoring,11.4,Thin cloud,7.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Jenna Schulhof,Max wind 18.9 km/h,,
39211621,WLNP,Stoney Flats,B-15,158,2018,6,6,1,06:05,Recording,3,EI Monitoring,10.8,Scattered,8.9,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Jenna Schulhof,Max wind 11 km/h,,
39211622,WLNP,Summit Lake,B-8,12,2018,6,23,1,09:00,Recording,9,EI Monitoring,8.1,Overcast,1.6,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Caitlin Willier,Max wind 3.3 km/h. Olive sided flycatcher spotted,,
39211623,WLNP,Summit Lake,B-8,125,2018,6,23,1,09:25,Recording,10,EI Monitoring,7.8,Overcast,3.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 6.2 km/h. Bluebird and Northern Flicker spotted. ,,
39211624,WLNP,Summit Lake,B-8,16,2018,6,24,1,05:55,Recording,2,EI Monitoring,10,Broken and VF,1.3,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 2.1 km/h.,,
39211625,WLNP,Summit Lake,B-8,120,2018,6,24,1,05:22,Recording,3,EI Monitoring,9.3,SCAT and VF,2.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Caitlin Willier,Max wind 3.3 km/h. Bluebird spotted. ,,
39211626,WLNP,Summit Lake,B-8,121,2018,6,24,1,06:50,Recording,4,EI Monitoring,9.3,Broken and VF,3.7,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,"Max wind 7.7 km/h. Bluebird, Pine siskin, Juncos spotted. Shuffling at 6:00",,
39211627,WLNP,Summit Lake,B-8,122,2018,6,24,1,07:15,Recording,5,EI Monitoring,10.8,Broken and VF,2.5,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 3.9 km/h.,,
39211628,WLNP,Summit Lake,B-8,123,2018,6,24,1,07:45,Recording,6,EI Monitoring,10.8,Broken and VF,1.7,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 3.5 km/h.,,
39211629,WLNP,Summit Lake,B-8,128,2018,6,24,1,08:03,Recording,8,EI Monitoring,13.4,SCAT and VF,3.4,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Caitlin Willier,Max wind 5.3 km/h. Olive sided flycatcher spotted. ,,
39211630,WLNP,Summit Lake,B-8,129,2018,6,24,1,08:25,Recording,9,EI Monitoring,10.6,SCAT and VF,3.8,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Courtney Jones and Caitlin Willier,Max wind 5.0 km/h.,,
39211631,WLNP,Summit Lake,B-8,127,2018,6,24,1,09:25,Recording,11,EI Monitoring,13.2,SCAT and VF,1.6,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Courtney Jones and Caitlin Willier,Max wind 2.1 km/h. Olive sided flycatcher,,
39211632,WLNP,Summit Lake,B-8,9,2018,7,10,1,06:28,Recording,2,EI Monitoring,18.1,SCT,1.1,Riverforks E3A-CM/CZM (newer),CZM (newer),Poor,Tom Brown and Brynlee Thomas,Max wind 1.5 km/h. Plane 2:45-5:00,,
39211633,WLNP,Summit Lake,B-8,11,2018,7,10,1,06:58,Recording,3,EI Monitoring,18.7,SCT,2,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Tom Brown and Brynlee Thomas,Max wind 3.5 km/h.,,
39211634,WLNP,Summit Lake,B-8,15,2018,7,10,1,07:25,Recording,4,EI Monitoring,19.6,SCT,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Tom Brown and Brynlee Thomas,Max wind 0,,
39211635,WLNP,Summit Lake,B-8,126,2018,7,10,1,07:50,Recording,5,EI Monitoring,20.3,SCT,1.9,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Tom Brown and Brynlee Thomas,Max wind 2.0,,
39211636,WLNP,Wishbone Trail ,B-4,33,2018,6,28,1,05:04,Recording,1,EI Monitoring,3.8,Overcast,1.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Mackenzie Brown and Thomas Brown ,Max Wind1.4 km/h.,,
39211637,WLNP,Wishbone Trail ,B-4,34,2018,6,28,1,05:30,Recording,2,EI Monitoring,3.8,Broken,1.2,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Mackenzie Brown and Thomas Brown ,Max wind 2.2 km/h. ,,
39211638,WLNP,Wishbone Trail ,B-4,35,2018,6,28,1,05:53,Recording,3,EI Monitoring,3.6,Broken,1.1,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Mackenzie Brown and Thomas Brown ,Max Wind 2.8 km/h,,
39211639,WLNP,Wishbone Trail ,B-4,36,2018,6,28,1,06:48,Recording,4,EI Monitoring,7.7,Broken,1.1,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Mackenzie Brown and Thomas Brown ,Max Wind 3.5 km/h.,,
39211640,WLNP,Wishbone Trail ,B-4,37,2018,6,28,1,06:41,Recording,5,EI Monitoring,7.9,Broken,0,Riverforks E3A-CM/CZM (newer),CZM (newer),Good,Mackenzie Brown and Thomas Brown ,Max Wind 4.0 km/h.,,
39211641,WLNP,Wishbone Trail ,B-4,38,2018,6,28,1,07:07,Recording,6,EI Monitoring,9.3,Broken,2.3,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Thomas Brown ,Max Wind 1.6 km/h.,,
39211642,WLNP,Wishbone Trail ,B-4,39,2018,6,28,1,07:29,Recording,7,EI Monitoring,10.3,Broken,1.3,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Thomas Brown ,Max wind 0.0 km/h. ,,
39211643,WLNP,Wishbone Trail ,B-4,40,2018,6,28,1,07:51,Recording,8,EI Monitoring,13.3,Broken,0.6,Riverforks E3A-CM/CZM (newer),CZM (newer),Moderate,Mackenzie Brown and Thomas Brown ,Max wind 0.0 km/h. ,,
