organization,type,project_id,location,year,COLO,DEJU,GCKI,GRAJ,HETH,MGWA,OSFL,SWTH,VATH,TOWA,WETA,AMRO,CHSP,FOSP,PUFI,RCKI,YEWA,YRWA,HOWR,OCWA,PISI,WAVI,WCSP,WWCR,LISP,TRES,WIWA,AMCR,BCCH,CEDW,MODO,SPSA,DUFL,HAFL,MOBL,WEWP,WIFL,EAKI,RUGR,RWBL,WISN,WTSP,AMRE,BHCO,RNSA,REVI,VESP,NOWA,LAZB,TOSO,SAVS,MOCH,RBNU,TEWA,AMPI,BAOR,CCSP,COYE,EUST,GRCA,PBGR,SACR,SORA,YHBL,CORA,LEFL,SOSP,VEER,ALFL,AMCO,AMGO,PAWR,BHGR,BLJA,CAFI,CANG,NOFL,BRSP,CAJA,LCSP,KILL,GHOW,BRCR,WIWR,RECR,HOFI,NAWA,NRWS,BOCH,DOWO,HAWO,VGSW,CAHU,WEME,AMBI,MALL,PIGR,PSFL,STJA,CAVI,BBCU,RTHA,PIWO,BANS,BRBL,BBMA,CLSW,DUGR,CLNU,AMWI,STGR,OBJECTID,Id,gridcode,Shape_Leng,Shape_Area,geometry,grid code,prjct_d,elevation,slope,aspect,TPI,northness,landCover_2016,landCover_2019,latitude,longitude,landCover_2007,landCover_2008,landCover_2009,landCover_2010,landCover_2011,landCover_2012,landCover_2013,landCover_2014,landCover_2015,landCover_2017,landCover_2018,code,category
PC,PC_postfire,999,Yarrow Cabin Trail_570,2018,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(283553.000002021, 5453609.0001227)",0,999,1570,18.18864046388939,333.72648044606626,-118.40630627880704,0.8966911092730993,210,210,49.197030118225,-113.971179781768,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_570,2019,0,0,1,0,0,0,0,3,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(283553.000002021, 5453609.0001227)",0,999,1570,18.18864046388939,333.72648044606626,-118.40630627880704,0.8966911092730993,210,210,49.197030118225,-113.971179781768,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_571,2018,0,0,0,1,0,0,1,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(283727.000002008, 5453629.0001227)",0,999,1593,18.332385039606407,316.7560938844916,-80.74704679344336,0.7284438406939104,210,210,49.1972711697466,-113.968805402819,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_571,2019,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(283727.000002008, 5453629.0001227)",0,999,1593,18.332385039606407,316.7560938844916,-80.74704679344336,0.7284438406939104,210,210,49.1972711697466,-113.968805402819,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_572,2018,0,0,1,0,0,0,0,3,0,1,2,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(283876.000002016, 5453725.00012269)",0,999,1607,15.875546926867523,307.90866635896725,-51.25240377277851,0.6144045471669264,210,210,49.1981860887227,-113.966814567,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_572,2019,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(283876.000002016, 5453725.00012269)",0,999,1607,15.875546926867523,307.90866635896725,-51.25240377277851,0.6144045471669264,210,210,49.1981860887227,-113.966814567,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_573,2018,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(284035.000002003, 5453702.0001227)",0,999,1646,11.51387240548766,322.68564460935266,-3.7328530875126944,0.7953216262026559,210,210,49.1980354895672,-113.964622621849,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_573,2019,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(284035.000002003, 5453702.0001227)",0,999,1646,11.51387240548766,322.68564460935266,-3.7328530875126944,0.7953216262026559,210,210,49.1980354895672,-113.964622621849,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_574,2018,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(284021.000002069, 5453562.0001227)",0,999,1671,10.56483058056255,331.1238784958229,11.44592655901829,0.8756658629450673,210,210,49.1967729037036,-113.964739297256,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_574,2019,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(284021.000002069, 5453562.0001227)",0,999,1671,10.56483058056255,331.1238784958229,11.44592655901829,0.8756658629450673,210,210,49.1967729037036,-113.964739297256,210,210,210,210,210,210,210,210,210,210,210,210,Coniferous
PC,PC_postfire,999,Yarrow Cabin Trail_590,2018,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36856,46235,4,52680,2149200,"c(289249.000001997, 5443603.00012265)",4,999,1381,3.025685528083153,106.2016573950596,-81.68529654161966,-0.27901888433871,100,100,49.1091210351931,-113.887861811458,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_postfire,999,Yarrow Cabin Trail_590,2019,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36856,46235,4,52680,2149200,"c(289249.000001997, 5443603.00012265)",4,999,1381,3.025685528083153,106.2016573950596,-81.68529654161966,-0.27901888433871,100,100,49.1091210351931,-113.887861811458,100,100,100,100,100,100,100,100,100,100,100,100,Herbs
PC,PC_postfire,999,Yarrow Cabin Trail_591,2018,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(284382.000002064, 5453351.0001227)",0,999,1691,16.271074089062648,111.32770176152312,48.12694972680925,-0.3637016485460331,50,50,49.1950044576565,-113.959677606829,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_postfire,999,Yarrow Cabin Trail_591,2019,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,"c(284382.000002064, 5453351.0001227)",0,999,1691,16.271074089062648,111.32770176152312,48.12694972680925,-0.3637016485460331,50,50,49.1950044576565,-113.959677606829,50,50,50,50,50,50,50,50,50,50,50,50,Shrubs
PC,PC_truncated,925,AKAMINA-90,2021,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69768,90471,5,1196640,152515800,"c(277383.895298493, 5435265.93006377)",5,925,1728,13.680038646534312,103.60106323489762,-209.2953511797564,-0.23516014969348628,210,33,49.030052,-114.045626,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,PC_truncated,925,AKAMINA-91,2021,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,69768,90471,5,1196640,152515800,"c(277269.01315986, 5434981.10566392)",5,925,1733,14.345887622066364,98.9764745313694,-194.8397484814261,-0.15602891010832895,210,33,49.027452,-114.047039,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,PC_truncated,925,AKAMINA-92,2021,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(277062.134689342, 5434762.76923698)",5,925,1770,12.073026495946229,126.27532719999724,-146.77387747626744,-0.5916660737970274,210,33,49.025416,-114.049745,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,PC_truncated,925,AKAMINA-93,2021,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,69768,90471,5,1196640,152515800,"c(276688.383209003, 5434983.98850736)",5,925,1804,2.7038014073777674,222.77539116455355,-114.62717865755008,-0.7340216203923355,210,33,49.027268,-114.054972,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,PC_truncated,925,AKAMINA-94,2021,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,69768,90471,5,1196640,152515800,"c(276466.334677069, 5435194.21528076)",5,925,1807,6.86166679173567,211.45680029723977,-114.36213790787838,-0.8530338738877019,210,33,49.029076,-114.058121,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,PC_truncated,925,AKAMINA-95,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,69768,90471,5,1196640,152515800,"c(276378.732617559, 5435494.09606337)",5,925,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572,210,33,49.031738,-114.059483,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,PC_truncated,925,BLAKISTON-FAN-162,2021,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,2,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47497,59259,4,5220.00000007,180900.000002,"c(290932.993871172, 5440519.96240338)",4,925,1288,1.3525600193213052,132.75299149874084,-22.47568755532484,-0.6788390846893132,100,100,49.081997,-113.863222,100,100,100,100,100,100,100,100,100,100,100,NA,NA
PC,PC_truncated,925,BLAKISTON-FAN-163,2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47613,59403,5,3120.00000002,130499.999999,"c(290788.012131552, 5440230.03718815)",5,925,1288,0.957873242679258,87.83435424746102,-22.90815298678308,0.03778864944414274,100,100,49.079343,-113.865055,100,100,100,100,100,100,100,100,100,100,100,NA,NA
PC,PC_truncated,925,BLAKISTON-FAN-164,2021,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(290652.01983343, 5439922.96755027)",0,925,1291,0,-0,-22.171637007417303,1,100,100,49.076538,-113.866756,33,33,100,100,100,100,100,100,100,100,100,NA,NA
PC,PC_truncated,925,BLAKISTON-FAN-165,2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(290493.963679539, 5439498.97367396)",0,925,1289,0.9551124032395376,177.8317480322898,-31.183816122829057,-0.9992840339854132,100,100,49.072675,-113.868698,100,100,100,100,100,100,100,100,100,100,100,NA,NA
PC,PC_truncated,925,BLAKISTON-FAN-166,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(290176.024923378, 5439053.99482591)",0,925,1286,0.9551131900824216,177.82895764071816,-55.08650529593115,-0.9992821902219609,100,100,49.068569,-113.872815,100,100,100,100,100,100,100,100,100,100,100,NA,NA
PC,PC_truncated,925,BLAKISTON-FAN-167,2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,2,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52999,65701,2,359.999999994,4499.99999989,"c(289873.02663447, 5438658.99737492)",2,925,1286,1.3525648648694162,132.7430527051125,-85.55474497115483,-0.6787117016111894,100,100,49.064917,-113.876753,100,100,100,100,100,100,100,100,100,100,100,NA,NA
PC,PC_truncated,925,BLAKISTON-FAN-168,2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(289681.975552273, 5438932.05512262)",0,925,1291,0,-0,-73.97954885382,1,100,100,49.067305,-113.879507,100,100,100,100,100,100,100,100,100,100,100,NA,NA
PC,PC_truncated,925,BLAKISTON-FAN-169,2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(289828.00529868, 5439331.99973396)",0,925,1292,1.3525660011800713,132.74230835546948,-53.93919599523815,-0.6787021606424658,100,100,49.070948,-113.877718,100,100,100,100,100,100,100,100,100,100,100,NA,NA
PC,PC_truncated,925,CAMERON-LAKE-1,2021,0,0,2,0,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(277655.674594424, 5433670.33965605)",0,925,1686,9.01097055164267,286.0886109975919,-214.26288215874845,0.27712366838129826,210,210,49.015817,-114.041039,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,PC_truncated,925,CAMERON-LAKE-124,2021,0,0,0,0,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(278060.19797145, 5433547.03953541)",5,925,1825,26.340479340049924,279.36428370523095,-91.1116659934637,0.16271093407853535,210,210,49.014855,-114.035447,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,PC_truncated,925,CAMERON-LAKE-3,2021,0,0,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(277914.691619343, 5433837.40552022)",0,925,1728,15.653811543403828,285.01287961986446,-184.65857945342395,0.25903617074057267,210,210,49.017411,-114.037593,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,PC_truncated,925,CAMERON-LAKE-4,2021,0,2,0,0,0,1,1,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65450,82624,2,119.999999994,899.999999916,"c(278023.943697755, 5434000.34702593)",2,925,1738,17.81871868054175,295.535585079014,-180.4297738735429,0.4310715885145156,210,33,49.018914,-114.03619,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,PC_truncated,925,CAMERON-LAKE-5,2021,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65005,82063,3,179.999999991,1799.99999975,"c(278149.098504254, 5434161.98587315)",3,925,1770,23.807882684307316,292.2690650640047,-156.77999999999997,0.3789565682647793,210,210,49.020411,-114.034569,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,PC_truncated,925,CAMERON-LAKE-6,2021,0,0,1,0,2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(278092.53044249, 5433802.34236026)",5,925,1799,30.826498930354468,278.9859736299025,-119.71697786399704,0.15619266798705356,210,210,49.01716,-114.035145,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,PC_truncated,925,CARDSTON-ENTRANCE-550,2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29662,38204,4,4020.00000001,100800.000001,"c(294964.975716859, 5445902.95114026)",4,925,1297,1.915176537861103,87.87363808013649,-11.808278135588123,0.03710349810290365,100,100,49.131717,-113.810806,100,100,100,100,100,100,100,100,100,100,100,NA,NA
